frame,media_type,stream_index,key_frame,pkt_pts,pkt_pts_time,pkt_dts,pkt_dts_time,best_effort_timestamp,best_effort_timestamp_time,pkt_duration,pkt_duration_time,pkt_pos,pkt_size,width,height,pix_fmt,sample_aspect_ratio,pict_type,coded_picture_number,display_picture_number,interlaced_frame,top_field_first,repeat_pict,color_range,color_space,color_primaries,color_transfer,chroma_location,side_data_type,User,Data,Unregistered,SEI,message,
frame,video,0,1,2048,0.160000,2048,0.160000,2048,0.160000,N/A,N/A,2769,908,640,480,yuv444p,N/A,I,0,0,0,0,0,unknown,unknown,unknown,unknown,leftside_data,H.26[45] User Data Unregistered SEI message

frame,video,0,0,26624,2.080000,26624,2.080000,26624,2.080000,512,0.040000,7061,84,640,480,yuv444p,N/A,P,45,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,27136,2.120000,27136,2.120000,27136,2.120000,512,0.040000,7348,76,640,480,yuv444p,N/A,P,49,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,27648,2.160000,27648,2.160000,27648,2.160000,512,0.040000,7424,302,640,480,yuv444p,N/A,I,50,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,28160,2.200000,28160,2.200000,28160,2.200000,512,0.040000,7876,63,640,480,yuv444p,N/A,B,53,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,28672,2.240000,28672,2.240000,28672,2.240000,512,0.040000,7804,72,640,480,yuv444p,N/A,B,52,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,29184,2.280000,29184,2.280000,29184,2.280000,512,0.040000,7939,64,640,480,yuv444p,N/A,B,54,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,29696,2.320000,29696,2.320000,29696,2.320000,512,0.040000,7726,78,640,480,yuv444p,N/A,P,51,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,30208,2.360000,30208,2.360000,30208,2.360000,512,0.040000,8144,66,640,480,yuv444p,N/A,B,57,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,30720,2.400000,30720,2.400000,30720,2.400000,512,0.040000,8074,70,640,480,yuv444p,N/A,B,56,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,31232,2.440000,31232,2.440000,31232,2.440000,512,0.040000,8210,65,640,480,yuv444p,N/A,B,58,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,31744,2.480000,31744,2.480000,31744,2.480000,512,0.040000,8003,71,640,480,yuv444p,N/A,P,55,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,32256,2.520000,32256,2.520000,32256,2.520000,512,0.040000,8479,57,640,480,yuv444p,N/A,B,61,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,32768,2.560000,32768,2.560000,32768,2.560000,512,0.040000,8420,59,640,480,yuv444p,N/A,B,60,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,33280,2.600000,33280,2.600000,33280,2.600000,512,0.040000,8536,71,640,480,yuv444p,N/A,B,62,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,33792,2.640000,33792,2.640000,33792,2.640000,512,0.040000,8275,145,640,480,yuv444p,N/A,P,59,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,34304,2.680000,34304,2.680000,34304,2.680000,512,0.040000,8754,56,640,480,yuv444p,N/A,B,65,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,34816,2.720000,34816,2.720000,34816,2.720000,512,0.040000,8687,67,640,480,yuv444p,N/A,B,64,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,35328,2.760000,35328,2.760000,35328,2.760000,512,0.040000,8810,68,640,480,yuv444p,N/A,B,66,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,35840,2.800000,35840,2.800000,35840,2.800000,512,0.040000,8607,80,640,480,yuv444p,N/A,P,63,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,36352,2.840000,36352,2.840000,36352,2.840000,512,0.040000,9083,66,640,480,yuv444p,N/A,B,69,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,36864,2.880000,36864,2.880000,36864,2.880000,512,0.040000,9023,60,640,480,yuv444p,N/A,B,68,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,37376,2.920000,37376,2.920000,37376,2.920000,512,0.040000,9149,63,640,480,yuv444p,N/A,B,70,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,37888,2.960000,37888,2.960000,37888,2.960000,512,0.040000,8878,145,640,480,yuv444p,N/A,P,67,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,38400,3.000000,38400,3.000000,38400,3.000000,512,0.040000,9364,61,640,480,yuv444p,N/A,B,73,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,38912,3.040000,38912,3.040000,38912,3.040000,512,0.040000,9296,68,640,480,yuv444p,N/A,B,72,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,39424,3.080000,39424,3.080000,39424,3.080000,512,0.040000,9425,58,640,480,yuv444p,N/A,B,74,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,39936,3.120000,39936,3.120000,39936,3.120000,512,0.040000,9212,84,640,480,yuv444p,N/A,P,71,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,40448,3.160000,40448,3.160000,40448,3.160000,512,0.040000,9625,66,640,480,yuv444p,N/A,B,77,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,40960,3.200000,40960,3.200000,40960,3.200000,512,0.040000,9557,68,640,480,yuv444p,N/A,B,76,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,41472,3.240000,41472,3.240000,41472,3.240000,512,0.040000,9691,65,640,480,yuv444p,N/A,B,78,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,41984,3.280000,41984,3.280000,41984,3.280000,512,0.040000,9483,74,640,480,yuv444p,N/A,P,75,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,42496,3.320000,42496,3.320000,42496,3.320000,512,0.040000,9968,63,640,480,yuv444p,N/A,B,81,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,43008,3.360000,43008,3.360000,43008,3.360000,512,0.040000,9910,58,640,480,yuv444p,N/A,B,80,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,43520,3.400000,43520,3.400000,43520,3.400000,512,0.040000,10031,72,640,480,yuv444p,N/A,B,82,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,44032,3.440000,44032,3.440000,44032,3.440000,512,0.040000,9756,154,640,480,yuv444p,N/A,P,79,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,44544,3.480000,44544,3.480000,44544,3.480000,512,0.040000,10253,55,640,480,yuv444p,N/A,B,85,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,45056,3.520000,45056,3.520000,45056,3.520000,512,0.040000,10188,65,640,480,yuv444p,N/A,B,84,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,45568,3.560000,45568,3.560000,45568,3.560000,512,0.040000,10308,67,640,480,yuv444p,N/A,B,86,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,46080,3.600000,46080,3.600000,46080,3.600000,512,0.040000,10103,85,640,480,yuv444p,N/A,P,83,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,46592,3.640000,46592,3.640000,46592,3.640000,512,0.040000,10571,64,640,480,yuv444p,N/A,B,89,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,47104,3.680000,47104,3.680000,47104,3.680000,512,0.040000,10512,59,640,480,yuv444p,N/A,B,88,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,47616,3.720000,47616,3.720000,47616,3.720000,512,0.040000,10635,63,640,480,yuv444p,N/A,B,90,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,48128,3.760000,48128,3.760000,48128,3.760000,512,0.040000,10375,137,640,480,yuv444p,N/A,P,87,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,48640,3.800000,48640,3.800000,48640,3.800000,512,0.040000,10852,62,640,480,yuv444p,N/A,B,93,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,49152,3.840000,49152,3.840000,49152,3.840000,512,0.040000,10784,68,640,480,yuv444p,N/A,B,92,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,49664,3.880000,49664,3.880000,49664,3.880000,512,0.040000,10914,57,640,480,yuv444p,N/A,B,94,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,50176,3.920000,50176,3.920000,50176,3.920000,512,0.040000,10698,86,640,480,yuv444p,N/A,P,91,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,50688,3.960000,50688,3.960000,50688,3.960000,512,0.040000,11110,64,640,480,yuv444p,N/A,B,97,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,51200,4.000000,51200,4.000000,51200,4.000000,512,0.040000,11043,67,640,480,yuv444p,N/A,B,96,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,51712,4.040000,51712,4.040000,51712,4.040000,512,0.040000,11174,66,640,480,yuv444p,N/A,B,98,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,52224,4.080000,52224,4.080000,52224,4.080000,512,0.040000,10971,72,640,480,yuv444p,N/A,P,95,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,52736,4.120000,52736,4.120000,52736,4.120000,512,0.040000,11240,90,640,480,yuv444p,N/A,P,99,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,1,53248,4.160000,53248,4.160000,53248,4.160000,512,0.040000,11330,355,640,480,yuv444p,N/A,I,100,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,53760,4.200000,53760,4.200000,53760,4.200000,512,0.040000,11874,73,640,480,yuv444p,N/A,B,103,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,54272,4.240000,54272,4.240000,54272,4.240000,512,0.040000,11786,88,640,480,yuv444p,N/A,B,102,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,54784,4.280000,54784,4.280000,54784,4.280000,512,0.040000,11947,66,640,480,yuv444p,N/A,B,104,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,55296,4.320000,55296,4.320000,55296,4.320000,512,0.040000,11685,101,640,480,yuv444p,N/A,P,101,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,55808,4.360000,55808,4.360000,55808,4.360000,512,0.040000,12168,68,640,480,yuv444p,N/A,B,107,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,56320,4.400000,56320,4.400000,56320,4.400000,512,0.040000,12081,87,640,480,yuv444p,N/A,B,106,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,56832,4.440000,56832,4.440000,56832,4.440000,512,0.040000,12236,83,640,480,yuv444p,N/A,B,108,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,57344,4.480000,57344,4.480000,57344,4.480000,512,0.040000,12013,68,640,480,yuv444p,N/A,P,105,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,57856,4.520000,57856,4.520000,57856,4.520000,512,0.040000,12461,82,640,480,yuv444p,N/A,B,110,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,58368,4.560000,58368,4.560000,58368,4.560000,512,0.040000,12543,83,640,480,yuv444p,N/A,B,111,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,58880,4.600000,58880,4.600000,58880,4.600000,512,0.040000,12319,142,640,480,yuv444p,N/A,P,109,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,59392,4.640000,59392,4.640000,59392,4.640000,512,0.040000,12807,74,640,480,yuv444p,N/A,B,114,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,59904,4.680000,59904,4.680000,59904,4.680000,512,0.040000,12734,73,640,480,yuv444p,N/A,B,113,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,60416,4.720000,60416,4.720000,60416,4.720000,512,0.040000,12881,92,640,480,yuv444p,N/A,B,115,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,60928,4.760000,60928,4.760000,60928,4.760000,512,0.040000,12626,108,640,480,yuv444p,N/A,P,112,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,61440,4.800000,61440,4.800000,61440,4.800000,512,0.040000,13135,76,640,480,yuv444p,N/A,B,118,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,61952,4.840000,61952,4.840000,61952,4.840000,512,0.040000,13059,76,640,480,yuv444p,N/A,B,117,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,62464,4.880000,62464,4.880000,62464,4.880000,512,0.040000,13211,61,640,480,yuv444p,N/A,B,119,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,62976,4.920000,62976,4.920000,62976,4.920000,512,0.040000,12973,86,640,480,yuv444p,N/A,P,116,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,63488,4.960000,63488,4.960000,63488,4.960000,512,0.040000,13492,68,640,480,yuv444p,N/A,B,122,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,64000,5.000000,64000,5.000000,64000,5.000000,512,0.040000,13405,87,640,480,yuv444p,N/A,B,121,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,64512,5.040000,64512,5.040000,64512,5.040000,512,0.040000,13560,85,640,480,yuv444p,N/A,B,123,0,0,0,0,unknown,unknown,unknown,unknown,left
